datetime,hour,minute,date,line_id,stop_id,bus_id,boarding,alighting,current_load,new_load,capacity,occupancy_rate,actual_stop,status,trip_id,stop_sequence,total_stops,fitness_score,source
2025-06-02 07:56:31.053700,7,56,2025-06-02,101-1,10297,opt_bus_101-1_0723,0,0,0,0,50,0.0,True,,39,5,89,0.8126430487707956,optimized_schedule
2025-06-02 07:56:37.826966,7,56,2025-06-02,101-1,11187,opt_bus_101-1_0540,0,0,0,0,50,0.0,True,,37,26,89,0.8126430487707956,optimized_schedule
2025-06-02 07:57:55.821718,7,57,2025-06-02,101,10268,opt_bus_101_0739,0,0,0,0,50,0.0,True,,4,3,78,0.8121139032132771,optimized_schedule
2025-06-02 07:58:39.744533,7,58,2025-06-02,101-1,11181,opt_bus_101-1_0559,0,0,0,0,50,0.0,True,,38,21,89,0.8126430487707956,optimized_schedule
2025-06-02 07:59:25.929360,7,59,2025-06-02,101,11166,opt_bus_101_0702,0,0,0,0,50,0.0,True,,3,8,78,0.8121139032132771,optimized_schedule
2025-06-02 07:59:40.546456,7,59,2025-06-02,101,11177,opt_bus_101_0623,0,0,0,0,50,0.0,True,,2,16,78,0.8121139032132771,optimized_schedule
2025-06-02 08:00:00.000000,8,0,2025-06-02,101,10017,opt_bus_101_0800,0,0,0,0,50,0.0,True,,5,1,78,0.8121139032132771,optimized_schedule
2025-06-02 08:00:00.000000,8,0,2025-06-02,101-1,10017,opt_bus_101-1_0800,0,0,0,0,50,0.0,True,,41,1,89,0.8126430487707956,optimized_schedule
2025-06-02 08:00:19.422625,8,0,2025-06-02,101-1,10028,opt_bus_101-1_0753,0,0,0,0,50,0.0,True,,40,2,89,0.8126430487707956,optimized_schedule
2025-06-02 08:03:37.022668,8,3,2025-06-02,101-1,11258,opt_bus_101-1_0540,0,0,0,0,50,0.0,True,,37,27,89,0.8126430487707956,optimized_schedule
2025-06-02 08:04:35.690797,8,4,2025-06-02,101,11261,opt_bus_101_0528,0,0,0,0,50,0.0,True,,1,28,78,0.8121139032132771,optimized_schedule
2025-06-02 08:04:41.222792,8,4,2025-06-02,101-1,11182,opt_bus_101-1_0559,0,0,0,0,50,0.0,True,,38,22,89,0.8126430487707956,optimized_schedule
2025-06-02 08:06:31.607049,8,6,2025-06-02,101-1,10401,opt_bus_101-1_0723,0,0,0,0,50,0.0,True,,39,6,89,0.8126430487707956,optimized_schedule
2025-06-02 08:06:49.112919,8,6,2025-06-02,101,11178,opt_bus_101_0623,0,0,0,0,50,0.0,True,,2,17,78,0.8121139032132771,optimized_schedule
2025-06-02 08:07:19.422625,8,7,2025-06-02,101-1,10028,opt_bus_101-1_0800,0,0,0,0,50,0.0,True,,41,2,89,0.8126430487707956,optimized_schedule
2025-06-02 08:07:29.567851,8,7,2025-06-02,101,11167,opt_bus_101_0702,0,0,0,0,50,0.0,True,,3,9,78,0.8121139032132771,optimized_schedule
2025-06-02 08:07:50.357192,8,7,2025-06-02,101,10297,opt_bus_101_0739,0,0,0,0,50,0.0,True,,4,4,78,0.8121139032132771,optimized_schedule
2025-06-02 08:09:04.666025,8,9,2025-06-02,101,10113,opt_bus_101_0800,0,0,0,0,50,0.0,True,,5,2,78,0.8121139032132771,optimized_schedule
2025-06-02 08:10:05.591917,8,10,2025-06-02,101-1,11183,opt_bus_101-1_0559,0,0,0,0,50,0.0,True,,38,23,89,0.8126430487707956,optimized_schedule
2025-06-02 08:10:15.800379,8,10,2025-06-02,101-1,10113,opt_bus_101-1_0753,0,0,0,0,50,0.0,True,,40,3,89,0.8126430487707956,optimized_schedule
2025-06-02 08:11:32.826609,8,11,2025-06-02,101,11269,opt_bus_101_0528,0,0,0,0,50,0.0,True,,1,29,78,0.8121139032132771,optimized_schedule
2025-06-02 08:12:18.001445,8,12,2025-06-02,101-1,11260,opt_bus_101-1_0540,0,0,0,0,50,0.0,True,,37,28,89,0.8126430487707956,optimized_schedule
2025-06-02 08:15:23.640650,8,15,2025-06-02,101,10401,opt_bus_101_0739,0,0,0,0,50,0.0,True,,4,5,78,0.8121139032132771,optimized_schedule
2025-06-02 08:16:06.765507,8,16,2025-06-02,101,11168,opt_bus_101_0702,0,0,0,0,50,0.0,True,,3,10,78,0.8121139032132771,optimized_schedule
2025-06-02 08:16:09.998858,8,16,2025-06-02,101-1,10550,opt_bus_101-1_0723,0,0,0,0,50,0.0,True,,39,7,89,0.8126430487707956,optimized_schedule
2025-06-02 08:17:15.800379,8,17,2025-06-02,101-1,10113,opt_bus_101-1_0800,0,0,0,0,50,0.0,True,,41,3,89,0.8126430487707956,optimized_schedule
2025-06-02 08:17:17.102109,8,17,2025-06-02,101,11179,opt_bus_101_0623,0,0,0,0,50,0.0,True,,2,18,78,0.8121139032132771,optimized_schedule
2025-06-02 08:17:34.917967,8,17,2025-06-02,101-1,10268,opt_bus_101-1_0753,0,0,0,0,50,0.0,True,,40,4,89,0.8126430487707956,optimized_schedule
2025-06-02 08:17:59.763702,8,17,2025-06-02,101-1,11185,opt_bus_101-1_0559,0,0,0,0,50,0.0,True,,38,24,89,0.8126430487707956,optimized_schedule
2025-06-02 08:18:06.361855,8,18,2025-06-02,101-1,11261,opt_bus_101-1_0540,0,0,0,0,50,0.0,True,,37,29,89,0.8126430487707956,optimized_schedule
2025-06-02 08:18:55.821718,8,18,2025-06-02,101,10268,opt_bus_101_0800,0,0,0,0,50,0.0,True,,5,3,78,0.8121139032132771,optimized_schedule
2025-06-02 08:18:57.734617,8,18,2025-06-02,101,11314,opt_bus_101_0528,0,0,0,0,50,0.0,True,,1,30,78,0.8121139032132771,optimized_schedule
2025-06-02 08:22:02.335490,8,22,2025-06-02,101,11169,opt_bus_101_0702,0,0,0,0,50,0.0,True,,3,11,78,0.8121139032132771,optimized_schedule
2025-06-02 08:24:01.596806,8,24,2025-06-02,101-1,10883,opt_bus_101-1_0723,0,0,0,0,50,0.0,True,,39,8,89,0.8126430487707956,optimized_schedule
2025-06-02 08:24:28.808611,8,24,2025-06-02,101-1,11269,opt_bus_101-1_0540,0,0,0,0,50,0.0,True,,37,30,89,0.8126430487707956,optimized_schedule
2025-06-02 08:24:34.917967,8,24,2025-06-02,101-1,10268,opt_bus_101-1_0800,0,0,0,0,50,0.0,True,,41,4,89,0.8126430487707956,optimized_schedule
2025-06-02 08:25:08.067678,8,25,2025-06-02,101,10550,opt_bus_101_0739,0,0,0,0,50,0.0,True,,4,6,78,0.8121139032132771,optimized_schedule
2025-06-02 08:25:57.893041,8,25,2025-06-02,101,11180,opt_bus_101_0623,0,0,0,0,50,0.0,True,,2,19,78,0.8121139032132771,optimized_schedule
2025-06-02 08:26:31.053700,8,26,2025-06-02,101-1,10297,opt_bus_101-1_0753,0,0,0,0,50,0.0,True,,40,5,89,0.8126430487707956,optimized_schedule
2025-06-02 08:27:04.557907,8,27,2025-06-02,101,11323,opt_bus_101_0528,0,0,0,0,50,0.0,True,,1,31,78,0.8121139032132771,optimized_schedule
2025-06-02 08:27:31.025649,8,27,2025-06-02,101-1,11186,opt_bus_101-1_0559,0,0,0,0,50,0.0,True,,38,25,89,0.8126430487707956,optimized_schedule
2025-06-02 08:28:50.357192,8,28,2025-06-02,101,10297,opt_bus_101_0800,0,0,0,0,50,0.0,True,,5,4,78,0.8121139032132771,optimized_schedule
2025-06-02 08:29:41.321825,8,29,2025-06-02,101,11170,opt_bus_101_0702,0,0,0,0,50,0.0,True,,3,12,78,0.8121139032132771,optimized_schedule
2025-06-02 08:30:00.000000,8,30,2025-06-02,101,10017,opt_bus_101_0830,0,0,0,0,50,0.0,True,,6,1,78,0.8121139032132771,optimized_schedule
2025-06-02 08:30:00.000000,8,30,2025-06-02,101-1,10017,opt_bus_101-1_0830,0,0,0,0,50,0.0,True,,42,1,89,0.8126430487707956,optimized_schedule
2025-06-02 08:30:46.939869,8,30,2025-06-02,101,10883,opt_bus_101_0739,0,0,0,0,50,0.0,True,,4,7,78,0.8121139032132771,optimized_schedule
2025-06-02 08:32:28.308228,8,32,2025-06-02,101-1,11314,opt_bus_101-1_0540,0,0,0,0,50,0.0,True,,37,31,89,0.8126430487707956,optimized_schedule
2025-06-02 08:32:48.122997,8,32,2025-06-02,101-1,11166,opt_bus_101-1_0723,0,0,0,0,50,0.0,True,,39,9,89,0.8126430487707956,optimized_schedule
2025-06-02 08:32:48.441760,8,32,2025-06-02,101-1,11187,opt_bus_101-1_0559,0,0,0,0,50,0.0,True,,38,26,89,0.8126430487707956,optimized_schedule
2025-06-02 08:33:31.053700,8,33,2025-06-02,101-1,10297,opt_bus_101-1_0800,0,0,0,0,50,0.0,True,,41,5,89,0.8126430487707956,optimized_schedule
2025-06-02 08:35:17.895329,8,35,2025-06-02,101,11171,opt_bus_101_0702,0,0,0,0,50,0.0,True,,3,13,78,0.8121139032132771,optimized_schedule
2025-06-02 08:35:28.033534,8,35,2025-06-02,101,11181,opt_bus_101_0623,0,0,0,0,50,0.0,True,,2,20,78,0.8121139032132771,optimized_schedule
2025-06-02 08:36:23.640650,8,36,2025-06-02,101,10401,opt_bus_101_0800,0,0,0,0,50,0.0,True,,5,5,78,0.8121139032132771,optimized_schedule
2025-06-02 08:36:25.929360,8,36,2025-06-02,101,11166,opt_bus_101_0739,0,0,0,0,50,0.0,True,,4,8,78,0.8121139032132771,optimized_schedule
2025-06-02 08:36:31.607049,8,36,2025-06-02,101-1,10401,opt_bus_101-1_0753,0,0,0,0,50,0.0,True,,40,6,89,0.8126430487707956,optimized_schedule
2025-06-02 08:36:42.485729,8,36,2025-06-02,101,11858,opt_bus_101_0528,0,0,0,0,50,0.0,True,,1,32,78,0.8121139032132771,optimized_schedule
2025-06-02 08:37:19.422625,8,37,2025-06-02,101-1,10028,opt_bus_101-1_0830,0,0,0,0,50,0.0,True,,42,2,89,0.8126430487707956,optimized_schedule
2025-06-02 08:39:04.666025,8,39,2025-06-02,101,10113,opt_bus_101_0830,0,0,0,0,50,0.0,True,,6,2,78,0.8121139032132771,optimized_schedule
2025-06-02 08:39:47.637462,8,39,2025-06-02,101-1,11258,opt_bus_101-1_0559,0,0,0,0,50,0.0,True,,38,27,89,0.8126430487707956,optimized_schedule
2025-06-02 08:40:08.150709,8,40,2025-06-02,101-1,11167,opt_bus_101-1_0723,0,0,0,0,50,0.0,True,,39,10,89,0.8126430487707956,optimized_schedule
2025-06-02 08:42:43.155298,8,42,2025-06-02,101-1,11323,opt_bus_101-1_0540,0,0,0,0,50,0.0,True,,37,32,89,0.8126430487707956,optimized_schedule
